,Network Id,Retailer LocId,Retailer Location Name,Agency #,Activation Start Date,Activation End Date,Vacation Start1,Vacation End1,Vacation Start2,Vacation End2,Vacation Start3,Vacation End3,Vacation Start4,Vacation End4,Holiday1,Holiday2,Holiday3,Holiday4,Location Address,Location City,Location Region,Location Postalcode,Location Phone,Location Email,Location Direction,Working Days,Opening Hr Day1,Opening Hr Day2,Opening Hr Day3,Opening Hr Day4,Opening Hr Day5,Opening Hr Day6,Opening Hr Day7,Opening Hrs Holiday,Lattitude,Longitude,Is Active,Last Update,Unique Key,Location Address2
,FRMRS,87076,PULSAT,6629,30-10-2014,,14-12-2015,4-1-2016,,,,,,,,,,,97 RUE DE L'HOTEL DE VILLE,AULNOYE AYMERIE,,59620,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,14:00 - 19:00","00:00 - 00:00,14:00 - 19:00","09:30 - 12:00,14:00 - 19:00","09:30 - 12:00,14:00 - 19:00","09:30 - 12:00,14:00 - 19:00","09:30 - 12:00,14:00 - 19:00","09:30 - 12:00,14:00 - 19:00",,"50,1990173","3,8362776",Y,01-MAR-16 10.47.56.980868000 AM,E07D68162F094FDA154D3E52BE26E21B,
,FRMRS,87084,POLE IMMOBILIER,6556,10-10-2012,,,,,,,,,,26-12-2015,2-1-2016,,,96 BIS BOULEVARD LEROY,CAEN,,14000,,,RUE PRINCIPALE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:00 - 12:30,14:00 - 19:00","09:00 - 12:30,14:00 - 19:00","09:00 - 12:30,14:00 - 19:00","09:00 - 12:30,14:00 - 19:00","09:00 - 12:30,14:00 - 19:00","09:00 - 12:30,14:00 - 19:00",,"49,172394","-0,3458945",Y,01-MAR-16 10.47.57.135242000 AM,69293304C82A6C0790776F40D41152EB,
,FRMRS,87092,DALBE MAGASIN,6378,20-2-2014,,,,,,,,,,26-12-2015,2-1-2016,13-7-2015,17-8-2015,AV DU CAPITAINE F TAURISSON,MALEMORT,,19360,,,PROXIMITE LEROY MERLIN,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,14:00 - 19:00","09:30 - 12:30,13:30 - 19:00","09:30 - 12:30,13:30 - 19:00","09:30 - 12:30,13:30 - 19:00","09:30 - 12:30,13:30 - 19:00","09:30 - 12:30,13:30 - 19:00",,"45,17769","1,5964982",Y,01-MAR-16 10.47.57.135242000 AM,55BE583FA1942B5135A65104F73A84C8,
,FRMRS,87114,PHOTO BARRAU,6378,7-12-2010,,,,,,,,,,,,,16-8-2013,17 BOULEVARD ANATOLE FRANCE,BRIVE-LA-GAILLARDE,,19100,,,VERS COMMISSARIAT,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00",,"45,16105","1,5338259",Y,01-MAR-16 10.47.57.135242000 AM,53D03B712FCACD26D0374F8AFE934BA9,
,FRMRS,87122,EPICERIE ST PAUL,7188,8-2-2016,,,,,,,,,,,,,,6 RUE DE CLEMENTVILLE,MONTPELLIER,,34090,,,6 RUE DE CLEMENTVILLE 34090 MO NTPELLIER,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00","09:00 - 20:00,00:00 - 00:00",,"43,6113468","3,8541412",Y,01-MAR-16 10.47.57.135242000 AM,9987268958AC8792DCE7EA37D9C568D1,
,FRMRS,91642,TABAC DE LA GARE,7170,1-3-2014,,,,,,,,,,3-4-2015,,,,67 RUE DE LA GARE,HAGONDANGE,,57300,,,FACE A LA GARE,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","06:00 - 12:00,00:00 - 00:00","05:30 - 19:00,00:00 - 00:00","05:30 - 19:00,00:00 - 00:00","05:30 - 19:00,00:00 - 00:00","05:30 - 19:00,00:00 - 00:00","05:30 - 19:00,00:00 - 00:00","05:30 - 19:00,00:00 - 00:00",,"49,25332","6,1644673",Y,01-MAR-16 10.47.57.842413000 AM,4CE8363AA671942EC346EDCAC6310336,
,FRMRS,91707,CORDONNERIE MABILLEAU,7196,3-6-2002,,14-2-2016,18-2-2016,,,,,,,1-3-2016,2-1-2016,5-1-2016,,3 BIS RUE RESISTANTS MARTYRS,MONTAIGU,,85600,,,A PROXIMITE DE LA PLACE DUGAST,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","07:45 - 12:00,14:15 - 19:00","07:45 - 12:00,14:15 - 19:00","07:45 - 12:00,14:15 - 19:00","07:45 - 12:00,14:15 - 19:00","07:45 - 16:00,00:00 - 00:00",,"46,976406","-1,3130164",Y,01-MAR-16 10.47.57.842413000 AM,687A20D39D9DB55F073F671B046C5328,
,FRMRS,91723,CASH OCCAS',7293,15-1-2011,,,,,,,,,,,,,16-8-2013,171 RUE VICTOR HUGO,LE HAVRE,,76600,,,A COTE PLACE CHILLOU,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","10:00 - 12:30,14:00 - 19:00","10:00 - 12:30,14:00 - 19:00","10:00 - 12:30,14:00 - 19:00","10:00 - 12:30,14:00 - 19:00","10:00 - 12:30,14:00 - 19:00","10:00 - 12:30,14:00 - 19:00",,"49,491707","0,1094838",Y,01-MAR-16 10.47.57.842413000 AM,D00B5FE38715C95B3D89A1A16B2D7AF2,
,FRMRS,91731,CARREFOUR MARKET,7200,7-12-2015,,,,,,,,,,,,,,300 RUE DU GENERAL RENAULT,TOURS,,37000,,,QUARTIER TONNELLE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:00 - 19:30,00:00 - 00:00","09:00 - 19:30,00:00 - 00:00","09:00 - 19:30,00:00 - 00:00","09:00 - 19:30,00:00 - 00:00","09:00 - 19:30,00:00 - 00:00","09:00 - 19:30,00:00 - 00:00",,"47,379335","0,669271",Y,01-MAR-16 10.47.57.842413000 AM,8F1E594175909C7D2AF84BDA5B0553BF,
,FRMRS,91740,GUY LAYNE (MERCERIE),2216,9-6-2002,,,,,,,,,,9-5-2015,14-8-2015,,,10 AVENUE DE VERDUN,AIX LES BAINS,,73100,,,SECTEUR GARE,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00",,"45,690773","5,9106126",Y,01-MAR-16 10.47.57.997929000 AM,02BC30D606D744CE8EF43D593A8F066D,
,FRMRS,91758,TABAC PRESSE LOTO,3018,23-11-2006,,,,,,,,,,10-10-2015,,,,8 PLACE DU POSTEUIL,RIANS,,83560,,,SUR LA PLACE DU VILLAGE PRES D E LA POLIE,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","07:30 - 12:30,00:00 - 00:00","06:30 - 12:30,15:30 - 19:00","06:30 - 12:30,15:30 - 19:00","06:30 - 12:30,15:30 - 19:00","06:30 - 12:30,15:30 - 19:00","06:30 - 12:30,15:30 - 19:00","06:30 - 12:30,15:30 - 19:00",,"43,606842","5,756767",Y,01-MAR-16 10.47.57.997929000 AM,569597472CF95B44CD0E82C5A3910145,
,FRMRS,91774,DANY FLOR,6769,8-6-2002,,8-4-2016,17-4-2016,,,,,,,2-11-2013,,,16-8-2013,11 A RUE DE LA COUZENOTTE,JALIGNY,,3220,,,ROUTE DE ST-LEON,"Sun,Tue,Wed,Thu,Fri,Sat","09:00 - 12:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00",,"46,3799152","3,5946236",Y,01-MAR-16 10.47.57.997929000 AM,A42AB0C0E06737DBA48BD91F8BF2185A,
,FRMRS,91804,FITNESS BOUTIQUE,7153,14-1-2017,,,,,,,,,,,,,,129 RUE BERGSON,SAINT-ETIENNE,,42000,,,RUE BERGSON,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","10:00 - 13:00,14:30 - 19:00","10:00 - 13:00,14:30 - 19:00","10:00 - 13:00,14:30 - 19:00","10:00 - 13:00,14:30 - 19:00","10:00 - 13:00,14:30 - 19:00",,"45,4577304","4,3816582",Y,01-MAR-16 10.47.57.997929000 AM,0349D28AC801A5F831CA3D21C0903B79,
,FRMRS,91812,COTE LAINE,7170,18-7-2013,,,,,,,,,,2-1-2016,21-6-2015,29-7-2015,,840 RUE EDMOND PINTIER,CHALIGNY,,54230,,,FACE A LA PHARMACIE,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 11:30,14:00 - 18:30","09:00 - 11:30,14:00 - 18:30","09:00 - 11:30,14:00 - 18:30","09:00 - 11:30,14:00 - 18:30","09:00 - 11:30,14:00 - 18:00",,"48,618053","6,090272",Y,01-MAR-16 10.47.57.997929000 AM,B011E2358AFD1E30CDF0D767E069AC58,
,FRMRS,91839,AUX MERVEILLEUX,6629,1-4-2014,,6-2-2016,19-2-2016,,,,,,,4-10-2014,,,,22 GRAND PLACE,QUESNOY SUR DEULE,,59890,,,,"Sun,Tue,Wed,Thu,Fri,Sat","07:00 - 14:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","07:00 - 18:30,00:00 - 00:00","07:00 - 18:30,00:00 - 00:00","07:00 - 18:30,00:00 - 00:00","07:00 - 18:30,00:00 - 00:00","07:00 - 18:30,00:00 - 00:00",,"50,711975","2,9999487",Y,01-MAR-16 10.47.57.997929000 AM,539275253B380A15095531675D9EFFB6,FACE A L'EGLISE
,FRMRS,91847,BOCALINDA,7153,20-10-2015,,,,,,,,,,2-1-2016,,,,30 RUE A DE SAINT EXUPERY,PONT D'AIN,,1160,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:30 - 12:30,14:00 - 19:00","09:30 - 12:30,14:00 - 19:00","09:30 - 12:30,14:00 - 19:00","09:30 - 12:30,14:00 - 19:00","09:30 - 12:30,14:00 - 19:00",,"46,0593551","5,3423166",Y,01-MAR-16 10.47.57.997929000 AM,712E3F83878AB40DCBF1DD150CE5C6BC,
,FRMRS,91863,TATI FLEURY MEROGIS,2542,22-6-2015,,,,,,,,,,,,,,RUE DE HUREPOIX,FLEURY MEROGIS,,91700,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","10:00 - 19:00,00:00 - 00:00","10:00 - 19:30,00:00 - 00:00","10:00 - 19:30,00:00 - 00:00","10:00 - 19:30,00:00 - 00:00","10:00 - 19:30,00:00 - 00:00","10:00 - 19:30,00:00 - 00:00","10:00 - 20:00,00:00 - 00:00",,"48,6209597","2,3519663",Y,01-MAR-16 10.47.57.997929000 AM,468C82809B81AF7490A9D9EDC8D051B6,ZAC DE LA CROIX BLANCHE
,FRMRS,91871,AUX PORCELAINES DU BERRY,7293,12-12-2007,,31-12-2015,18-1-2016,,,19-1-2016,1-3-2016,,,22-8-2013,23-8-2013,24-8-2013,16-8-2013,138 RUE MARECHAL JOFFRE,LE HAVRE,,76600,,,ROND POINT,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:30 - 12:30,14:00 - 19:00","09:30 - 12:30,14:00 - 19:00","09:30 - 12:30,14:00 - 19:00","09:30 - 12:30,14:00 - 19:00","09:30 - 12:30,14:00 - 19:00",,"49,499992","0,1263314",Y,01-MAR-16 10.47.57.997929000 AM,1B9C943EA05F3C40A2E62EA088213E94,
,FRMRS,91880,"TABAC PRESSE LOTO ""LE BRAZZA""",7226,25-1-2014,,,,,,,,,,26-12-2015,17-12-2015,,,SQUARE DE FLANDRE,RENNES,,35000,,,QUARTIER VILLEJEAN,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","07:00 - 19:30,00:00 - 00:00","07:00 - 19:30,00:00 - 00:00","07:00 - 19:30,00:00 - 00:00","07:00 - 19:30,00:00 - 00:00","07:00 - 19:30,00:00 - 00:00","07:00 - 19:30,00:00 - 00:00",,"48,123104","-1,7085671",Y,01-MAR-16 10.47.57.997929000 AM,68336C32B29FB31C7C1222D79BAAEC1E,
,FRMRS,91898,FLEURS DE NEUILLY,5118,5-2-2014,,,,,,,,,,,,,,9 RUE JEAN DE LA FONTAINE,NEUILLY SAINT FRONT,,2470,,,CENTRE VILLE,"Sun,Tue,Wed,Thu,Fri,Sat","09:15 - 12:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:15 - 12:00,15:30 - 19:00","09:15 - 12:00,15:30 - 18:15","09:15 - 12:00,15:30 - 19:00","09:15 - 12:00,15:30 - 19:00","09:15 - 12:00,15:30 - 19:00",,"49,170753","3,2615554",Y,01-MAR-16 10.47.57.997929000 AM,57F1A628D247E3D7A75339F847C28E40,
,FRMRS,91901,BLANDINE MERCERIE,7226,19-12-2007,,,,,,,,,,5-9-2015,26-12-2015,2-1-2016,,8 RUE DE LA PERRIERE,EVRON,,53600,,,A PROXIMITE DE L'EGLISE,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 19:00","09:00 - 12:00,14:00 - 17:30",,"48,15398","-0,4008277",Y,01-MAR-16 10.47.57.997929000 AM,E2E59B16ADC004AD2906A4EE6D513B93,
,FRMRS,96377,CORA CORMONTREUIL/SAV,5118,14-12-2012,,15-3-2016,19-3-2016,,,,,,,2-8-2014,,,16-8-2013,ROUTE DE LOUVOIS,CORMONTREUIL,,51350,,,,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00","09:00 - 19:00,00:00 - 00:00",,"49,213715","4,0509534",Y,01-MAR-16 10.47.58.801869000 AM,100BFC8D471F847F446867371AE1D333,
,FRMRS,96393,HAIR BAROQUE,3018,4-6-2015,,9-3-2016,26-3-2016,14-1-2016,23-1-2016,,,,,19-9-2015,26-12-2015,31-12-2015,,154 AVENUE ALPHONSE DAUDET,SAINT LAURENT DU VAR,,6700,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:30 - 12:00,14:00 - 18:00","09:30 - 12:00,14:00 - 18:00","09:30 - 12:00,14:00 - 18:00","09:30 - 12:30,13:30 - 18:00","09:00 - 16:00,00:00 - 00:00",,"43,6869738","7,1836254",Y,01-MAR-16 10.47.58.801869000 AM,A671269E822CBDDE676C3EFC86BB4B6E,CENTRE COMMERCIAL DES PUGETS
,FRMRS,96407,LA VUE PARISIENNE,2542,20-11-2014,,24-2-2016,15-3-2016,,,,,,,,,,,82 BOULEVARD DE SEBASTOPOL,PARIS,,75003,,,METRO REAUMUR SEBASTOPOL       LIGNE 4 OU 3,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00","10:00 - 19:00,00:00 - 00:00",,"48,8654648","2,3524062",Y,01-MAR-16 10.47.58.801869000 AM,276EBF128D67967C0FC1833BAAA0F290,
,FRMRS,96415,FLEURS ET SENTEURS,6769,7-10-2003,,15-1-2016,27-1-2016,,,,,,,,,30-5-2015,,PLACE GEORGES POMPIDOU,PLEAUX,,15700,,,PLACE PRINCIPALE TOUR A COTE M ONUMENT AUX MORTS,"Sun,Tue,Wed,Thu,Fri,Sat","09:00 - 12:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00","09:00 - 12:00,14:30 - 19:00",,"45,133873","2,2261426",Y,01-MAR-16 10.47.58.801869000 AM,80028ABC99A681936F2FD545B5474434,
,FRMRS,96423,LA PATE D'OIE PRESSE PAPETERIE,6769,18-9-2003,,,,,,,,,,,,,,3 RUE DE LA GARE,AURILLAC,,15000,,,VERS LA GARE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","07:00 - 12:30,14:30 - 19:00","07:00 - 12:30,14:30 - 19:00","07:00 - 12:30,14:30 - 19:00","07:00 - 12:30,14:30 - 19:00","07:00 - 12:30,14:30 - 19:00","07:00 - 12:30,14:30 - 19:00",,"44,922787","2,436138",Y,01-MAR-16 10.47.58.801869000 AM,71E975A5D21593F3422BB17F4CDF781F,
,FRMRS,96431,AU VAL DES ROSES,7153,5-11-2015,,6-1-2016,20-1-2016,28-1-2016,14-2-2016,23-2-2016,6-3-2016,,,,,,,246 RUE PAUL BERT,LYON,,69003,,,,"Sun,Tue,Wed,Thu,Fri,Sat","08:00 - 19:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","08:00 - 19:00,00:00 - 00:00","08:00 - 19:00,00:00 - 00:00","08:00 - 19:00,00:00 - 00:00","08:00 - 19:00,00:00 - 00:00","08:00 - 19:00,00:00 - 00:00",,"45,756701","4,867049",Y,01-MAR-16 10.47.58.801869000 AM,1CFCAC494845FBB7BC4F1B58C0CC4D4D,
,FRMRS,96440,TATI CHERBOURG,6556,31-12-2016,,,,,,,,,,,,,,434 RUE JEAN MOULIN,TOURLAVILLE,,50110,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","14:00 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00","09:30 - 19:00,00:00 - 00:00",,"49,6313056","-1,5900417",Y,01-MAR-16 10.47.58.801869000 AM,BFBA4E2EAC5E755CB12F2EB575AF597D,
,FRMRS,96474,PRESSING 3S,6769,19-9-2003,,,,,,,,,,2-11-2013,,,,AVENUE JEANNE D'ARC,VALS PRES LE PUY,,43750,,,"CCIAL A COTE PHARMACIE         ""GUITARD""","Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","08:30 - 19:30,00:00 - 00:00","08:30 - 19:30,00:00 - 00:00","08:30 - 19:30,00:00 - 00:00","08:30 - 19:30,00:00 - 00:00","08:30 - 19:30,00:00 - 00:00","08:30 - 19:30,00:00 - 00:00",,"45,023544","3,8621624",Y,01-MAR-16 10.47.58.801869000 AM,626F168480EFE8884279C210E1357224,CTRE CCIAL PORTES D'ANIS GEANT
,FRMRS,96482,ESPACE CHAUSSURES-CORDONNERIE,7200,25-7-2013,,1-1-2016,9-1-2016,5-2-2016,13-2-2016,,,,,,,,,ZI DES TRUNETIERES,LA SUZE SUR SARTHE,,72210,,,CENTRE COMMERCIAL SUUPER U,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:15,14:20 - 19:00","09:00 - 12:15,14:20 - 19:00","09:00 - 12:15,14:20 - 19:00","09:00 - 12:15,14:20 - 19:00","09:00 - 18:45,00:00 - 00:00",,"47,89205","0,044697",Y,01-MAR-16 10.47.58.801869000 AM,1BE18BB9AB43F91911FA56EE2489A681,
,FRMRS,96504,LUMIERE D'ORIENT,2542,13-1-2016,,5-3-2016,13-3-2016,,,,,,,,,,,31 AVENUE LOUIS PASTEUR,BAGNEUX,,92220,,,,"Sun,Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,14:00 - 19:00","00:00 - 00:00,14:00 - 19:00","00:00 - 00:00,10:00 - 19:30","00:00 - 00:00,10:00 - 19:30","00:00 - 00:00,10:00 - 19:30","10:00 - 13:00,14:00 - 19:30","00:00 - 00:00,10:00 - 19:00",,"48,8013041","2,3177436",Y,01-MAR-16 10.47.58.801869000 AM,96A974A33CB32A26F4FA493CF6DA0ACC,
,FRMRS,96512,CLASS 8 MOD,6483,7-11-2014,,,,,,,,,,26-12-2015,2-1-2016,,,4 CHEMIN DE LA POURRANQUE,LES PENNES MIRABEAU,,13170,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:30 - 12:30,14:30 - 19:00","09:30 - 12:30,14:30 - 19:00","09:30 - 12:30,14:30 - 19:00","09:30 - 12:30,14:30 - 19:00","09:30 - 12:30,14:30 - 19:00",,"43,4114902","5,305846",Y,01-MAR-16 10.47.58.801869000 AM,DC2AF1B80094B5EB781920AE0552849F,
,FRMRS,96539,PRESSE LIBRAIRIE PAPETERIE,6769,19-9-2003,,,,,,,,,,30-5-2014,2-5-2014,9-5-2014,16-8-2013,9 ROUTE DE TENCE,LE CHAMBON SUR LIGNON,,43400,,,"A COTE D'UN MAGASIN DE SPORT   ""LIGNON SPORT""","Mon,Tue,Wed,Thu,Fri,Sat","07:00 - 12:30,00:00 - 00:00","07:00 - 12:30,14:00 - 19:00","07:00 - 12:30,14:00 - 19:00","07:00 - 12:30,14:00 - 19:00","07:00 - 12:30,14:00 - 19:00","07:00 - 12:30,14:00 - 19:00","07:00 - 12:30,14:00 - 19:00",,"45,059998","4,300435",Y,01-MAR-16 10.47.58.801869000 AM,4C17F6B17A96D3AE9CE6572EB10996BB,
,FRMRS,96547,STUDIO PHOTO PATRICE,6068,30-8-2010,,,,,,,,,,8-1-2014,8-1-2015,,,7 AVENUE ANDRE LAFON,ST CIERS SUR GIRONDE,,33820,,,,"Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","00:00 - 00:00,00:00 - 00:00","09:00 - 12:30,15:00 - 19:00","09:00 - 12:30,15:00 - 19:00","09:00 - 12:30,15:00 - 19:00","09:00 - 12:30,15:00 - 19:00","09:00 - 12:30,15:00 - 19:00",,"45,29091","-0,6091216",Y,01-MAR-16 10.47.58.801869000 AM,4196F4113407643EC5E14970C9C75137,
,FRMRS,96555,BAR TABAC ESSENCE,7226,11-2-2009,,,,,,,,,,2-11-2013,26-5-2015,27-5-2015,,LE CHENE VERT,PLESLIN TRIGAVOU,,22490,,,FACE AU GARAGE,"Mon,Tue,Wed,Thu,Fri,Sat","00:00 - 00:00,00:00 - 00:00","07:15 - 20:00,00:00 - 00:00","07:15 - 20:00,00:00 - 00:00","07:15 - 20:00,00:00 - 00:00","07:15 - 20:00,00:00 - 00:00","07:15 - 20:00,00:00 - 00:00","09:00 - 13:00,16:00 - 20:00",,"48,52813","-2,05073",Y,01-MAR-16 10.47.58.801869000 AM,448F6D724AF3749CEF36CF65D4EE0F77,
